,bq_id,bq_year,bq_terminate_any_ind,bq_final_filing_any_ind,bq_fail_trans_contrib_pens_ind,bq_fail_trans_contrib_welf_ind,bq_fail_provide_benf_due_pens_ind,bq_fail_provide_benf_due_welf_ind,bq_vol_delinquent_filer_pgrm_ind,bq_amended_ind,bq_profit_plan_no_co_contribs_ind,bq_no_co_contribs_ind,bq_no_tot_contribs_ind,bq_pens_negative_contrib_ind,bq_terminate_pens_ind,bq_final_filing_pens_ind,bq_no_profit_sharing_ind,bq_fail_trans_contrib_any_ind,bq_fail_provide_benf_due_any_ind,bq_health_insurance_ind,bq_dental_insurance_ind,bq_vision_insurance_ind,bq_life_insurance_ind,bq_long_term_dis_insurance_ind,bq_temp_disability_insurance_ind,bq_supp_unemploy_ins_ind,bq_death_benefits_ind,bq_prepaid_legal_ind,bq_scholarship_funded_ind,bq_severance_pay_ind,bq_apprentice_and_training_ind,bq_welf_only_ind,bq_welf_ez_only_ind,bq_defined_contrib_pens_ind,bq_defined_benefit_pens_ind,bq_profit_sharing_ind,bq_code_section_401k_ind,bq_stock_bonus_ind,bq_comp_contribute_pens_ind,bq_target_benefit_plan_ind,bq_money_purchase_plan_ind,bq_plan_ins_fdlty_bond_ind,bq_pens_only_ind,bq_ez_only_ind,bq_growth_tot_contrib_per_emp_curr_a_1yr_ind,bq_growth_tot_contrib_pens_amt_a_1yr_ind,bq_growth_co_contrib_pens_amt_a_1yr_ind,bq_growth_co_contrib_per_emp_curr_a_1yr_ind,bq_growth_emp_contrib_pens_amt_a_1yr_ind,bq_growth_emp_contrib_per_emp_curr_a_1yr_ind,bq_growth_revenue_1yr_ind,bq_growth_ebitda_1yr_ind,bq_growth_cor_1yr_ind,bq_growth_net_income_1yr_ind,bq_growth_gross_profit_1yr_ind,bq_growth_total_assets_1yr_ind,bq_growth_operating_expenses_1yr_ind,bq_growth_operating_income_1yr_ind,bq_growth_tax_and_interest_1yr_ind,bq_growth_revenue_per_emp_1yr_ind,bq_growth_ebitda_per_emp_1yr_ind,bq_growth_cor_per_emp_1yr_ind,bq_growth_net_income_per_emp_1yr_ind,bq_growth_gross_profit_per_emp_1yr_ind,bq_growth_total_assets_per_emp_1yr_ind,bq_growth_operating_expenses_per_emp_1yr_ind,bq_growth_operating_income_per_emp_1yr_ind,bq_growth_tax_and_interest_per_emp_1yr_ind,bq_growth_savings_score_1yr_ind,bq_growth_welfare_score_1yr_ind,bq_growth_retirement_score_1yr_ind,bq_growth_credit_score_1yr_ind,bq_growth_benefits_score_1yr_ind,bq_growth_smb_default_score_1yr_ind,bq_revenue,bq_ebitda,bq_cor,bq_net_income,bq_gross_profit,bq_total_assets,bq_operating_expenses,bq_operating_income,bq_tax_and_interest,bq_gross_profit_margin,bq_ebitda_margin,bq_asset_turnover,bq_net_profit_margin,bq_return_on_assets,bq_return_on_sales,bq_revenue_per_emp,bq_ebitda_per_emp,bq_cor_per_emp,bq_net_income_per_emp,bq_gross_profit_per_emp,bq_total_assets_per_emp,bq_operating_expenses_per_emp,bq_operating_income_per_emp,bq_tax_and_interest_per_emp
557,168284589,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46869460.0,6353696.0,27453214.0,2921664.0,19416246.0,61764956.0,15871407.0,3544839.0,623175.0,0.41426220826952137,0.13556153623276224,0.7588358032668233,0.062336199307608836,0.04730293987419015,0.07563217071414947,289317.0,39220.0,169464.0,18034.0,119853.0,381265.0,97971.0,21881.0,3846.0
558,168284589,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39682277.0,5501772.0,23327315.0,2643180.0,16354962.0,51109745.0,13090707.0,3264255.0,621075.0,0.4121477706533826,0.1386455721782296,0.7764131282595912,0.06660857692213579,0.051715773577035065,0.08225977052677698,281434.0,39019.0,165441.0,18745.0,115992.0,362480.0,92841.0,23150.0,4404.0
559,168284589,2016,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22357497.0,3230757.0,13088952.0,1474677.0,9268545.0,30292478.0,7088790.0,2179755.0,705078.0,0.4145609412359532,0.14450441388854934,0.7380544107352327,0.06595894880361608,0.04868129309196825,0.09749548440060173,290357.0,41957.0,169986.0,19151.0,120370.0,393408.0,92062.0,28308.0,9156.0
560,168284589,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63260577.0,8469148.0,36800804.0,3957310.0,26459773.0,81806576.0,21930317.0,4529456.0,572146.0,0.4182663872952028,0.13387718547050242,0.7732945209685833,0.06255570511157367,0.04837398401810632,0.07159997924141602,298398.0,39948.0,173588.0,18666.0,124810.0,385880.0,103444.0,21365.0,2698.0
561,766146297,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3935770.0,1339134.0,1886836.0,416216.0,2048934.0,9166321.0,1271101.0,777833.0,361617.0,0.5205929208261662,0.3402470164669175,0.4293729185351462,0.1057521145798662,0.045407094078420335,0.19763172136583185,491971.0,167391.0,235854.0,52027.0,256116.0,1145790.0,158887.0,97229.0,45202.0
562,766146297,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4079846.0,1448110.0,1960718.0,432458.0,2119128.0,9807055.0,1080330.0,1038798.0,606340.0,0.5194137229689552,0.35494231890125266,0.41601133061862106,0.10599860877101734,0.04409662227855355,0.2546169634834256,509980.0,181013.0,245089.0,54057.0,264891.0,1225881.0,135041.0,129849.0,75792.0
563,766146297,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3410646.0,1207352.0,1578850.0,366417.0,1831796.0,8540223.0,1081936.0,749860.0,383443.0,0.5370818314184468,0.3539951082580837,0.3993626395938373,0.10743331321984163,0.042904851547787455,0.2198586426149181,487235.0,172478.0,225550.0,52345.0,261685.0,1220031.0,154562.0,107122.0,54777.0
564,766146297,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4067812.0,1454521.0,1947181.0,456719.0,2120631.0,9536340.0,1119906.0,1000725.0,544006.0,0.5213198151733659,0.35756839303291305,0.4265590362759717,0.11227632938788716,0.04789248286030071,0.2460106317597765,508476.0,181815.0,243397.0,57089.0,265078.0,1192042.0,139988.0,125090.0,68000.0
565,766146297,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3888658.0,1350038.0,1835557.0,427766.0,2053101.0,9362550.0,1234105.0,818996.0,391230.0,0.5279716035712063,0.34717324074269323,0.4153417605246434,0.11000350249366234,0.04568904838959472,0.2106114757327592,486082.0,168754.0,229444.0,53470.0,256637.0,1170318.0,154263.0,102374.0,48903.0
566,341240062,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
567,411882003,2018,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146191.0,17947.0,86445.0,6364.0,59746.0,96445.0,49132.0,10614.0,4250.0,0.40868452914338094,0.1227640552427988,1.51579656799212,0.04353209157882496,0.06598579501270152,0.07260364865142177,73095.0,8973.0,43222.0,3182.0,29873.0,48222.0,24566.0,5307.0,2125.0
568,411882003,2020,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,873061.0,67977.0,522141.0,-3984.0,350920.0,672740.0,334590.0,16330.0,20314.0,0.4019421323366867,0.07786053895432278,1.2977688259951838,-0.004563255030289979,-0.005922050123376045,0.018704305884697632,67158.0,5229.0,40164.0,-306.0,26993.0,51749.0,25737.0,1256.0,1562.0
569,411882003,2017,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146938.0,18440.0,85529.0,7685.0,61409.0,99072.0,51459.0,9950.0,2265.0,0.4179245668241027,0.12549510677973022,1.4831435723514212,0.05230097047734419,0.07756984819121447,0.06771563516585226,73469.0,9220.0,42764.0,3842.0,30704.0,49536.0,25729.0,4975.0,1132.0
570,411882003,2019,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,740994.0,86347.0,426631.0,26153.0,314363.0,505173.0,262980.0,51383.0,25230.0,0.4242450006342832,0.1165286088686278,1.466812359330368,0.0352944828163251,0.05177038361115895,0.0693433415115372,74099.0,8634.0,42663.0,2615.0,31436.0,50517.0,26298.0,5138.0,2523.0
571,885049880,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1357145.0,334648.0,662591.0,146317.0,694554.0,1096697.0,420675.0,273879.0,127562.0,0.5117758235118576,0.2465823475015565,1.2374840088009724,0.10781235608575357,0.1334160666072762,0.20180526030748366,90476.0,22309.0,44172.0,9754.0,46303.0,73113.0,28045.0,18258.0,8504.0
572,885049880,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1843712.0,428322.0,805699.0,176802.0,1038013.0,1296867.0,622694.0,415319.0,238517.0,0.5630017052554845,0.2323150253401833,1.4216662155795468,0.09589458657317412,0.13633009398804966,0.22526240540822,63576.0,14769.0,27782.0,6096.0,35793.0,44719.0,21472.0,14321.0,8224.0
573,885049880,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152998.0,278600.0,535778.0,115980.0,617220.0,882130.0,370832.0,246388.0,130408.0,0.5353174940459567,0.2416309481889821,1.3070613174928865,0.10058994031212544,0.13147721991089747,0.21369334552184827,72062.0,17412.0,33486.0,7248.0,38576.0,55133.0,23177.0,15399.0,8150.0
574,885049880,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1046831.0,243462.0,492686.0,79280.0,554145.0,1075226.0,378514.0,175631.0,96351.0,0.5293547860160809,0.23257049132094865,0.9735915984174492,0.07573333231438502,0.07373333606144197,0.16777397688834206,74773.0,17390.0,35191.0,5662.0,39581.0,76801.0,27036.0,12545.0,6882.0
575,885049880,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999047.0,249434.0,478600.0,114539.0,520447.0,806620.0,325288.0,195159.0,80620.0,0.5209434591165379,0.24967193735630056,1.2385596687411669,0.11464825979158134,0.14199871066921227,0.195345163941236,83253.0,20786.0,39883.0,9544.0,43370.0,67218.0,27107.0,16263.0,6718.0
576,885049880,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1261905.0,317896.0,614026.0,133374.0,647879.0,1107693.0,386200.0,261679.0,128305.0,0.5134134502993489,0.25191753737404954,1.139219079654742,0.10569258383158796,0.12040700807895327,0.2073682250248632,90136.0,22706.0,43859.0,9526.0,46277.0,79120.0,27585.0,18691.0,9164.0
577,668049661,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
578,668049661,2018,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16747910.0,1515886.0,13674961.0,862849.0,3072949.0,8080079.0,1801083.0,1271866.0,409017.0,0.1834825360298688,0.0905119504463542,2.0727408729543364,0.05151980157524133,0.1067871984914999,0.07594177422735135,380634.0,34451.0,310794.0,19610.0,69839.0,183638.0,40933.0,28906.0,9295.0
579,668049661,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10771988.0,1016534.0,8970722.0,584939.0,1801266.0,5331109.0,1059673.0,741593.0,156654.0,0.1672176018020072,0.09436828188074477,2.0205904625097704,0.054301861457699364,0.10972182335795423,0.06884458096314255,414307.0,39097.0,345027.0,22497.0,69279.0,205042.0,40756.0,28522.0,6025.0
580,668049661,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
581,668049661,2016,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14914332.0,1291971.0,12241861.0,715267.0,2672471.0,6882127.0,1516709.0,1155762.0,440495.0,0.17918811248133673,0.08662613920623465,2.1671108365190004,0.0479583664893607,0.10393109572084328,0.07749338019295803,372858.0,32299.0,306046.0,17881.0,66811.0,172053.0,37917.0,28894.0,11012.0
582,668049661,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17057227.0,1571068.0,13910387.0,919788.0,3146840.0,8507777.0,1843266.0,1303574.0,383786.0,0.18448719712764566,0.09210570979679172,2.0048982242952538,0.0539236535926971,0.1081114373355108,0.07642355935111844,396679.0,36536.0,323497.0,21390.0,73182.0,197855.0,42866.0,30315.0,8925.0
583,668049661,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
584,668049661,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
585,668049661,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
586,668049661,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17559224.0,1564616.0,14443947.0,884389.0,3115277.0,8571758.0,1788598.0,1326679.0,442290.0,0.17741541425748655,0.08910507662525405,2.048497402749821,0.05036606401285159,0.10317475131705772,0.07555453475620562,381722.0,34013.0,313998.0,19225.0,67723.0,186342.0,38882.0,28840.0,9615.0
587,668049661,2019,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16709479.0,1469896.0,13663395.0,830739.0,3046084.0,8176197.0,1870925.0,1175159.0,344420.0,0.1822967670027294,0.08796779360984265,2.0436737275288253,0.04971663090153798,0.10160457239472093,0.07032888338409594,379760.0,33406.0,310531.0,18880.0,69229.0,185822.0,42521.0,26708.0,7827.0
588,579024117,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
589,579024117,2018,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340720459.0,54014198.0,222853590.0,22885242.0,117866869.0,263414611.0,83057512.0,34809357.0,11924115.0,0.3459342281527039,0.15852936497717032,1.2934759302322831,0.06716720817754006,0.08687916707854904,0.10216397659877537,439639.0,69695.0,287553.0,29529.0,152086.0,339889.0,107170.0,44915.0,15385.0
590,579024117,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234166239.0,37963812.0,157145054.0,15782209.0,77021185.0,186721408.0,52900618.0,24120567.0,8338358.0,0.3289166932386013,0.1621233366608412,1.2540942225542773,0.06739745689813124,0.08452276131079732,0.10300616819489508,436063.0,70696.0,292635.0,29389.0,143428.0,347712.0,98511.0,44917.0,15527.0
591,579024117,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
592,579024117,2016,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237215037.0,38225194.0,158810947.0,15516619.0,78404090.0,195706469.0,54571756.0,23832334.0,8315715.0,0.3305190555858396,0.16114152999499776,1.212096044714802,0.06541161638079461,0.0792851614935631,0.10046721447932494,432085.0,69626.0,289273.0,28263.0,142812.0,356478.0,99402.0,43410.0,15147.0
593,579024117,2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319637814.0,49975303.0,213803791.0,19677706.0,105834023.0,264328519.0,78783661.0,27050362.0,7372656.0,0.3311060780812373,0.15634978344583472,1.2092445234787548,0.06156250962221885,0.0744441276122763,0.08462816605296894,421685.0,65930.0,282063.0,25960.0,139622.0,348718.0,103936.0,35686.0,9726.0
594,579024117,2010,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
595,579024117,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
596,579024117,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
597,579024117,2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331380005.0,52738487.0,217862281.0,21002123.0,113517724.0,265596647.0,78533758.0,34983966.0,13981843.0,0.3425605718124122,0.15914806628118675,1.2476814325144698,0.06337776173308947,0.07907525654870183,0.10557053977955007,434881.0,69210.0,285908.0,27561.0,148973.0,348552.0,103062.0,45910.0,18348.0
598,579024117,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342962913.0,54154628.0,226359503.0,22426944.0,116603410.0,275405938.0,83726342.0,32877068.0,10450124.0,0.3399883940220673,0.15790228607021425,1.2452996311212432,0.06539174689130309,0.08143231828211342,0.095861875304284,452457.0,71444.0,298627.0,29586.0,153830.0,363332.0,110456.0,43373.0,13786.0
599,976556601,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
600,976556601,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3789160.0,646477.0,2031104.0,339485.0,1758056.0,6440020.0,1354317.0,403739.0,64254.0,0.4639698508376527,0.17061222012266572,0.5883770547296437,0.08959373581479801,0.052714898400936634,0.1065510561707608,151566.0,25859.0,81244.0,13579.0,70322.0,257600.0,54172.0,16149.0,2570.0
601,976556601,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3610176.0,654990.0,1873127.0,344768.0,1737049.0,6678791.0,1291088.0,445961.0,101193.0,0.4811535504086227,0.18142882784662026,0.5405433408531574,0.09549894520377954,0.05162131888840362,0.12352888058643124,128934.0,23392.0,66897.0,12313.0,62037.0,238528.0,46110.0,15927.0,3614.0
602,976556601,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
